,Make,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Vehicle Size,city mpg,Popularity,MSRP
10693,Ford,flex-fuel (unleaded/E85),275.0,6.0,AUTOMATIC,rear wheel drive,Midsize,14,5657,36070
10694,Ford,flex-fuel (unleaded/E85),275.0,6.0,AUTOMATIC,rear wheel drive,Midsize,14,5657,33920
10695,Ford,flex-fuel (unleaded/E85),275.0,6.0,AUTOMATIC,rear wheel drive,Large,14,5657,39080
10696,Ford,flex-fuel (unleaded/E85),275.0,6.0,AUTOMATIC,rear wheel drive,Midsize,14,5657,33770
10697,Ford,premium unleaded (recommended),310.0,6.0,AUTOMATIC,rear wheel drive,Large,14,5657,43795
10698,Ford,premium unleaded (recommended),310.0,6.0,AUTOMATIC,rear wheel drive,Large,14,5657,42295
10699,Ford,flex-fuel (unleaded/E85),275.0,6.0,AUTOMATIC,rear wheel drive,Midsize,14,5657,32270
10700,Ford,flex-fuel (unleaded/E85),275.0,6.0,AUTOMATIC,rear wheel drive,Midsize,14,5657,37420
10701,Ford,flex-fuel (unleaded/E85),275.0,6.0,AUTOMATIC,rear wheel drive,Large,14,5657,37580
10702,Ford,flex-fuel (unleaded/E85),275.0,6.0,AUTOMATIC,rear wheel drive,Midsize,14,5657,37570
10703,Ford,flex-fuel (unleaded/E85),275.0,6.0,AUTOMATIC,rear wheel drive,Large,14,5657,33930
10704,Ford,flex-fuel (unleaded/E85),275.0,6.0,AUTOMATIC,rear wheel drive,Midsize,14,5657,32420
10705,Ford,flex-fuel (unleaded/E85),275.0,6.0,AUTOMATIC,rear wheel drive,Midsize,14,5657,35920
10706,Ford,flex-fuel (unleaded/E85),275.0,6.0,AUTOMATIC,rear wheel drive,Large,14,5657,39330
10707,Ford,flex-fuel (unleaded/E85),275.0,6.0,AUTOMATIC,rear wheel drive,Midsize,14,5657,36825
10708,Ford,flex-fuel (unleaded/E85),275.0,6.0,AUTOMATIC,rear wheel drive,Large,14,5657,39580
10709,Ford,flex-fuel (unleaded/E85),275.0,6.0,AUTOMATIC,rear wheel drive,Large,14,5657,34635
10710,Ford,flex-fuel (unleaded/E85),275.0,6.0,AUTOMATIC,rear wheel drive,Large,14,5657,39735
10711,Ford,flex-fuel (unleaded/E85),275.0,6.0,AUTOMATIC,rear wheel drive,Midsize,14,5657,36975
10712,Ford,flex-fuel (unleaded/E85),275.0,6.0,AUTOMATIC,rear wheel drive,Midsize,14,5657,34470
10713,Ford,flex-fuel (unleaded/E85),275.0,6.0,AUTOMATIC,rear wheel drive,Large,14,5657,41030
10714,Ford,flex-fuel (unleaded/E85),275.0,6.0,AUTOMATIC,rear wheel drive,Midsize,14,5657,34620
10715,Ford,flex-fuel (unleaded/E85),275.0,6.0,AUTOMATIC,rear wheel drive,Midsize,14,5657,38270
10716,Ford,flex-fuel (unleaded/E85),275.0,6.0,AUTOMATIC,rear wheel drive,Midsize,14,5657,33325
10717,Ford,flex-fuel (unleaded/E85),275.0,6.0,AUTOMATIC,rear wheel drive,Large,14,5657,38285
10718,Ford,flex-fuel (unleaded/E85),275.0,6.0,AUTOMATIC,rear wheel drive,Midsize,14,5657,33175
10719,Ford,premium unleaded (recommended),310.0,6.0,AUTOMATIC,rear wheel drive,Large,14,5657,43995
10720,Ford,flex-fuel (unleaded/E85),275.0,6.0,AUTOMATIC,rear wheel drive,Large,14,5657,35930
10721,Ford,flex-fuel (unleaded/E85),275.0,6.0,AUTOMATIC,rear wheel drive,Midsize,14,5657,38120
10722,Ford,premium unleaded (recommended),310.0,6.0,AUTOMATIC,rear wheel drive,Large,14,5657,42700
10723,Ford,flex-fuel (unleaded/E85),275.0,6.0,AUTOMATIC,rear wheel drive,Midsize,14,5657,34515
10724,Ford,regular unleaded,275.0,6.0,AUTOMATIC,rear wheel drive,Midsize,14,5657,38015
10725,Ford,flex-fuel (unleaded/E85),275.0,6.0,AUTOMATIC,rear wheel drive,Midsize,14,5657,34365
10726,Ford,flex-fuel (unleaded/E85),275.0,6.0,AUTOMATIC,rear wheel drive,Midsize,14,5657,35810
10727,Ford,regular unleaded,275.0,6.0,AUTOMATIC,rear wheel drive,Midsize,14,5657,39310
10728,Ford,regular unleaded,275.0,6.0,AUTOMATIC,rear wheel drive,Large,14,5657,40770
10729,Ford,regular unleaded,275.0,6.0,AUTOMATIC,rear wheel drive,Large,14,5657,42075
10730,Ford,regular unleaded,275.0,6.0,AUTOMATIC,rear wheel drive,Large,14,5657,43370
10731,Ford,flex-fuel (unleaded/E85),275.0,6.0,AUTOMATIC,rear wheel drive,Large,14,5657,37120
10732,Ford,regular unleaded,275.0,6.0,AUTOMATIC,rear wheel drive,Large,14,5657,39475
10733,Ford,flex-fuel (unleaded/E85),275.0,6.0,AUTOMATIC,rear wheel drive,Midsize,14,5657,35660
10734,Ford,flex-fuel (unleaded/E85),275.0,6.0,AUTOMATIC,rear wheel drive,Large,14,5657,35825
10735,Ford,regular unleaded,275.0,6.0,AUTOMATIC,rear wheel drive,Large,14,5657,42220
10736,Ford,regular unleaded,275.0,6.0,AUTOMATIC,rear wheel drive,Midsize,14,5657,39460
10737,Ford,regular unleaded,275.0,6.0,AUTOMATIC,rear wheel drive,Midsize,14,5657,38165
10738,Ford,regular unleaded,275.0,6.0,AUTOMATIC,rear wheel drive,Large,14,5657,40925
10927,Toyota,regular unleaded,310.0,8.0,AUTOMATIC,four wheel drive,Large,14,2031,33210
10928,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,Large,13,2031,29120
10929,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,Large,13,2031,44925
10930,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,40685
10932,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,44000
10933,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,33390
10934,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,33060
10935,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,47975
10936,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,34710
10937,Toyota,regular unleaded,310.0,8.0,AUTOMATIC,rear wheel drive,Large,15,2031,30160
10938,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,34710
10939,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,40685
10940,Toyota,regular unleaded,310.0,8.0,AUTOMATIC,four wheel drive,Large,14,2031,31560
10941,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,44000
10942,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,35040
10943,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,37030
10944,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,42550
10945,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,42550
10946,Toyota,regular unleaded,310.0,8.0,AUTOMATIC,four wheel drive,Large,14,2031,35530
10947,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,33060
10948,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,37030
10949,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,32170
10950,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,41385
10951,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,Large,13,2031,39500
10952,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,35040
10953,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,33390
10954,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,41385
10956,Toyota,regular unleaded,310.0,8.0,AUTOMATIC,rear wheel drive,Large,15,2031,32480
10957,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,Large,13,2031,37635
10958,Toyota,regular unleaded,310.0,8.0,AUTOMATIC,rear wheel drive,Large,15,2031,28510
10959,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,47975
10960,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,Large,13,2031,33980
10961,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,Large,13,2031,30010
10962,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,Large,13,2031,31660
10964,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,Large,13,2031,31990
10965,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,32170
10966,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,Large,13,2031,30340
10967,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,34220
10968,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,Large,13,2031,30840
10969,Toyota,regular unleaded,310.0,8.0,AUTOMATIC,four wheel drive,Large,14,2031,34000
10970,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,45560
10971,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,Large,13,2031,32980
10972,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,Large,13,2031,38670
10973,Toyota,regular unleaded,310.0,8.0,AUTOMATIC,four wheel drive,Large,14,2031,36320
10974,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,Large,13,2031,34970
10975,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,Large,13,2031,46530
10976,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,43585
10977,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,42945
10978,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,42945
10980,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,Large,13,2031,30840
10981,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,41720
10982,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,49580
10983,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,Large,13,2031,46530
10984,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,Large,13,2031,40535
10985,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,38020
10986,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,49580
10987,Toyota,regular unleaded,310.0,8.0,AUTOMATIC,rear wheel drive,Large,15,2031,29140
10988,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,Large,13,2031,29950
10989,Toyota,regular unleaded,310.0,8.0,AUTOMATIC,rear wheel drive,Large,15,2031,33270
10990,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,Large,13,2031,32650
10993,Toyota,regular unleaded,310.0,8.0,AUTOMATIC,four wheel drive,Large,14,2031,32190
10994,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,36030
10995,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,33000
10996,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,Large,13,2031,31170
10997,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,34220
10998,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,35700
10999,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,Large,13,2031,32980
11000,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,Large,13,2031,29950
11001,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,Large,13,2031,38670
11002,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,41720
11003,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,Large,13,2031,34970
11005,Toyota,regular unleaded,310.0,8.0,AUTOMATIC,rear wheel drive,Large,15,2031,30950
11006,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,45560
11007,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,43585
11008,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,Large,13,2031,32650
11009,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,33890
11010,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,Large,13,2031,40535
11011,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,36030
11012,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,35700
11013,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,33000
11014,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,33890
11015,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,Large,13,2031,31170
11016,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,38020
11017,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,33450
11018,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,50030
11019,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,Large,13,2031,35420
11020,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,42330
11021,Toyota,regular unleaded,310.0,8.0,AUTOMATIC,rear wheel drive,Large,15,2031,31830
11022,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,Large,13,2031,46980
11023,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,42330
11024,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,Large,13,2031,46980
11025,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,44195
11026,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,Large,13,2031,39280
11027,Toyota,regular unleaded,310.0,8.0,AUTOMATIC,four wheel drive,Large,14,2031,34880
11028,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,46010
11029,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,Large,13,2031,30400
11030,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,38470
11031,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,Large,13,2031,33430
11032,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,Large,13,2031,41145
11033,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,43395
11035,Toyota,regular unleaded,310.0,8.0,AUTOMATIC,rear wheel drive,Large,15,2031,34150
11036,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,Large,13,2031,30400
11037,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,Large,13,2031,31620
11038,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,50030
11039,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,Large,13,2031,33100
11040,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,43395
11041,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,Large,13,2031,31620
11042,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,36480
11043,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,Large,13,2031,31290
11044,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,Large,13,2031,33430
11045,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,34340
11046,Toyota,regular unleaded,310.0,8.0,AUTOMATIC,four wheel drive,Large,14,2031,37200
11048,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,44195
11049,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,Large,13,2031,31290
11050,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,34340
11052,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,36150
11053,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,34670
11054,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,Large,13,2031,33100
11055,Toyota,regular unleaded,310.0,8.0,AUTOMATIC,rear wheel drive,Large,15,2031,30020
11056,Toyota,regular unleaded,310.0,8.0,AUTOMATIC,four wheel drive,Large,14,2031,33070
11057,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,Large,13,2031,35420
11058,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,36480
11059,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,Large,13,2031,39280
11060,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,36150
11061,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,46010
11062,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,Large,13,2031,41145
11063,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,33450
11064,Toyota,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,38470
11065,Toyota,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,Large,13,2031,34670
11182,Volkswagen,regular unleaded,90.0,4.0,MANUAL,four wheel drive,Large,14,873,2000
11183,Volkswagen,regular unleaded,90.0,4.0,AUTOMATIC,rear wheel drive,Large,15,873,2000
11185,Volkswagen,regular unleaded,90.0,4.0,MANUAL,rear wheel drive,Large,16,873,2000
11189,Volkswagen,regular unleaded,90.0,4.0,MANUAL,rear wheel drive,Large,16,873,2000
11268,Toyota,regular unleaded,181.0,4.0,AUTOMATIC,front wheel drive,Midsize,20,2031,31510
11269,Toyota,regular unleaded,268.0,6.0,AUTOMATIC,all wheel drive,Midsize,18,2031,39020
11270,Toyota,regular unleaded,268.0,6.0,AUTOMATIC,all wheel drive,Midsize,18,2031,31120
11271,Toyota,regular unleaded,268.0,6.0,AUTOMATIC,front wheel drive,Midsize,19,2031,37570
11272,Toyota,regular unleaded,268.0,6.0,AUTOMATIC,front wheel drive,Midsize,19,2031,29670
11273,Toyota,regular unleaded,268.0,6.0,AUTOMATIC,front wheel drive,Midsize,19,2031,33330
11274,Toyota,regular unleaded,181.0,4.0,AUTOMATIC,front wheel drive,Midsize,20,2031,27850
11275,Toyota,regular unleaded,181.0,4.0,AUTOMATIC,all wheel drive,Midsize,20,2031,32960
11276,Toyota,regular unleaded,268.0,6.0,AUTOMATIC,all wheel drive,Midsize,18,2031,34780
11277,Toyota,regular unleaded,181.0,4.0,AUTOMATIC,all wheel drive,Midsize,20,2031,29300
11278,Toyota,regular unleaded,268.0,6.0,AUTOMATIC,front wheel drive,Midsize,19,2031,29770
11279,Toyota,regular unleaded,268.0,6.0,AUTOMATIC,all wheel drive,Midsize,18,2031,39570
11280,Toyota,regular unleaded,181.0,4.0,AUTOMATIC,all wheel drive,Midsize,20,2031,29400
11281,Toyota,regular unleaded,268.0,6.0,AUTOMATIC,front wheel drive,Midsize,19,2031,33630
11282,Toyota,regular unleaded,268.0,6.0,AUTOMATIC,all wheel drive,Midsize,18,2031,35080
11283,Toyota,regular unleaded,268.0,6.0,AUTOMATIC,all wheel drive,Midsize,18,2031,31220
11284,Toyota,regular unleaded,181.0,4.0,AUTOMATIC,front wheel drive,Midsize,20,2031,27950
11285,Toyota,regular unleaded,268.0,6.0,AUTOMATIC,front wheel drive,Midsize,19,2031,38120
11286,Toyota,regular unleaded,181.0,4.0,AUTOMATIC,front wheel drive,Midsize,20,2031,31810
11287,Toyota,regular unleaded,181.0,4.0,AUTOMATIC,all wheel drive,Midsize,20,2031,33260
11288,Toyota,regular unleaded,268.0,6.0,AUTOMATIC,all wheel drive,Midsize,18,2031,35600
11289,Toyota,regular unleaded,181.0,4.0,AUTOMATIC,all wheel drive,Midsize,20,2031,33560
11290,Toyota,regular unleaded,268.0,6.0,AUTOMATIC,all wheel drive,Midsize,18,2031,39940
11291,Toyota,regular unleaded,181.0,4.0,AUTOMATIC,front wheel drive,Midsize,20,2031,29065
11292,Toyota,regular unleaded,181.0,4.0,AUTOMATIC,front wheel drive,Midsize,20,2031,32110
11293,Toyota,regular unleaded,268.0,6.0,AUTOMATIC,front wheel drive,Midsize,19,2031,34150
11294,Toyota,regular unleaded,181.0,4.0,AUTOMATIC,all wheel drive,Midsize,20,2031,30515
11427,Ford,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,Midsize,16,5657,20220
11428,Ford,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,Midsize,16,5657,20585
11429,Ford,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,Midsize,16,5657,21075
11430,Ford,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,Midsize,16,5657,31115
11431,Ford,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,Midsize,16,5657,25000
11432,Ford,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,Midsize,16,5657,27435
11433,Ford,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,Midsize,16,5657,22185
11434,Ford,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,Midsize,16,5657,28595
11435,Ford,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,Midsize,16,5657,33765
11436,Ford,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,Midsize,16,5657,28900
11437,Ford,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,Midsize,16,5657,27460
11438,Ford,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,Midsize,16,5657,26375
11439,Ford,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,Midsize,16,5657,31630
11440,Ford,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,Midsize,16,5657,34040
11441,Ford,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,Midsize,16,5657,22340
11442,Ford,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,Midsize,16,5657,27870
11443,Ford,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,Midsize,16,5657,23070
